species,inat_taxon_id,observation_id,photo_id,photo_url_large,photo_license,attribution,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,row_hash,h9_selection_order,query_species
Delonix regia,62839,41652371,66078146,https://inaturalist-open-data.s3.amazonaws.com/photos/66078146/large.jpeg,cc-by-nc,"(c) ivanfedericoebrecht, some rights reserved (CC BY-NC)",-27.0398570216,-55.2307280526,4208.0,2019-12-18,2485502,ivanfedericoebrecht,8cae404acd13b8d519411ede80509239fcd04ee82c0f8ffa84b199871ba467fd,38,Delonix regia
Delonix regia,62839,248243726,443519151,https://inaturalist-open-data.s3.amazonaws.com/photos/443519151/large.jpg,cc-by-nc,"(c) guillaumecalcagni, some rights reserved (CC BY-NC)",-8.2162951889,124.5260831652,74.0,2024-10-19,7276480,guillaumecalcagni,44701979c699ab75c3435f4850d5602b3d22aa4c3afa59f8ea7810a031f17f4b,39,Delonix regia
Delonix regia,62839,155213761,268265182,https://inaturalist-open-data.s3.amazonaws.com/photos/268265182/large.jpeg,cc-by-nc,"(c) Jacques, some rights reserved (CC BY-NC)",13.3643527778,103.860375,5.0,2018-06-29,3816029,jacqu0,e6b21091101da1960fe2abcb21e75d42325ab5171cd8ce5bc66a78dccee2f5fa,40,Delonix regia
Delonix regia,62839,68382371,110710647,https://inaturalist-open-data.s3.amazonaws.com/photos/110710647/large.jpeg,cc-by-nc,"(c) Andrés Guevara, some rights reserved (CC BY-NC)",0.9900857159,-79.6460502546,22.0,2018-12-13,3966661,andres_guevara,3192bc87076665f70ca3fdf28b82dc4b364c664070121542ef4681d5eef252e0,41,Delonix regia
Delonix regia,62839,191822861,336611651,https://inaturalist-open-data.s3.amazonaws.com/photos/336611651/large.jpeg,cc-by-nc,"(c) Pedro Mira, some rights reserved (CC BY-NC)",-19.7161753083,-47.9603001103,5.0,2023-10-31,6354539,pedromira,00d7f0a60649b554f55b3ce8fba98a93eb4ac8d237c2690aa7df976831b36a40,42,Delonix regia
Delonix regia,62839,228492310,405471965,https://inaturalist-open-data.s3.amazonaws.com/photos/405471965/large.jpeg,cc-by,"(c) Rosalinda Melendrez, some rights reserved (CC BY)",16.6294331465,-89.8745956644,221.0,2024-07-10,7323498,rosalinda30074,27d3e1171a1eb39577b3cd3937a1e9d4290e1683efe1451e7e26ce97114ffe10,43,Delonix regia
Delonix regia,62839,167614124,290379748,https://inaturalist-open-data.s3.amazonaws.com/photos/290379748/large.jpeg,cc-by-nc,"(c) Kristin A. Bakkegard, some rights reserved (CC BY-NC)",25.04408792,-77.2686726,8.0,2023-06-15,45587,kbakkegard,a6b6cfa602fe0408425b44e8e4f225b26a67f4a662c1bca3b8c893b56a868ae6,44,Delonix regia
Delonix regia,62839,373201555,682024310,https://inaturalist-open-data.s3.amazonaws.com/photos/682024310/large.jpg,cc-by-nc,"(c) Manu, some rights reserved (CC BY-NC)",23.121749,79.9276651,1327.0,2026-06-19,8763876,aditya_puthenpura,f11905f9450c0831dd1496cd583a8101d9fdb932f6096ae25e3d0bcca6ba0da1,45,Delonix regia
Delonix regia,62839,269185231,483961962,https://inaturalist-open-data.s3.amazonaws.com/photos/483961962/large.jpeg,cc-by-nc,"(c) Vinícius, some rights reserved (CC BY-NC)",2.8209223904,-60.6671724468,224.0,2025-04-07,8101435,viniciusviana,49180aa64a706afe657ea9b3c96f2c8f6b3143167db844a849408d476e982ad3,46,Delonix regia
Delonix regia,62839,81524731,133732192,https://inaturalist-open-data.s3.amazonaws.com/photos/133732192/large.jpeg,cc-by,"(c) Guillermo J. Fadul R., some rights reserved (CC BY)",8.6878851,-80.6437834,210.0,2019-05-10,1189406,guillermofadul,a0d8a312823bd2970805d6c9307f584fc44a4168f7263f4f8c0c02a197cc46d4,47,Delonix regia
Delonix regia,62839,65918243,106175906,https://inaturalist-open-data.s3.amazonaws.com/photos/106175906/large.jpeg,cc-by-nc,"(c) Jacques, some rights reserved (CC BY-NC)",22.014417,96.106883,73.0,2016-08-15,3816029,jacqu0,4e17e5a230e081c09e2fa7a166bd772eebf856f028f8a15027df43a53998c267,48,Delonix regia
Delonix regia,62839,292941344,529564191,https://inaturalist-open-data.s3.amazonaws.com/photos/529564191/large.jpg,cc-by-nc,"(c) anyeli Sanchez, some rights reserved (CC BY-NC)",19.3977550391,-71.4046308104,56.0,2025-06-23,9456017,anyeli_sanchez16,9530cb55bca2fbc5d281e681f09f127adfad5e5b6e52c80a9fbafdb53c781083,49,Delonix regia
Delonix regia,62839,300302988,541074791,https://inaturalist-open-data.s3.amazonaws.com/photos/541074791/large.jpg,cc-by,"(c) Raja Sekhar Chimirala, some rights reserved (CC BY)",15.4728263,78.4977803,185.0,2025-07-23,6815041,raja_sekhar,6f370250f08dcf6d28ff6ea10dbdaa88873a3ea61e33edbdd5fa2f5c471f72e0,50,Delonix regia
Delonix regia,62839,99084869,165106205,https://inaturalist-open-data.s3.amazonaws.com/photos/165106205/large.jpeg,cc-by-nc,"(c) Matheus Maximilian Ratz Scoarize, some rights reserved (CC BY-NC)",-23.410351,-51.91552,28.0,2021-10-23,4692082,matheus_scoarize,62cc1d2550adb01f666effaed8eac116efcd686e449faa245e1cae84aa2bd1fb,51,Delonix regia
Delonix regia,62839,382249290,699513883,https://inaturalist-open-data.s3.amazonaws.com/photos/699513883/large.jpg,cc-by-nc,"(c) eldian, some rights reserved (CC BY-NC)",23.0304123106,72.5669224933,8.0,2026-07-17,10519790,eldian,7435aad02d270717efd11b0c2a2a692a97beb7afff2c22f3ad79211c8c3f15e7,52,Delonix regia
Delonix regia,62839,218252198,386187128,https://inaturalist-open-data.s3.amazonaws.com/photos/386187128/large.jpg,cc-by-nc,"(c) AMAURI DIAZ SOLIS, some rights reserved (CC BY-NC)",21.1454686,-88.1496087,4507.0,2024-05-18,1356479,amaurydiaz,99c08d227d6867780fe4b1d1736627ce2473d302a87e01233d6cbe931d8c31ae,53,Delonix regia
Delonix regia,62839,24404754,37737237,https://inaturalist-open-data.s3.amazonaws.com/photos/37737237/large.jpeg,cc-by-nc,"(c) Cheongweei Gan, some rights reserved (CC BY-NC)",16.6299998,100.9398685,175.0,2019-05-02,44170,gancw1,5193326dd9fd6f37ff98c16c2adc9816a1f8d38745a64ee95033a54d0fdf721f,54,Delonix regia
Delonix regia,62839,47379643,75143959,https://inaturalist-open-data.s3.amazonaws.com/photos/75143959/large.jpeg,cc-by-nc-sa,"(c) Thomas Becker, some rights reserved (CC BY-NC-SA)",-3.306981676,37.6887768132,1349.0,2018-12-15,1008037,thbecker,dcb7bab8344769816c68849186efa875fbe76f9fbf9cae29b129e4746945c84e,55,Delonix regia
Delonix regia,62839,46965876,74485046,https://inaturalist-open-data.s3.amazonaws.com/photos/74485046/large.jpeg,cc-by-nc,"(c) Leung Pak keung, some rights reserved (CC BY-NC)",22.2321483333,113.9303866667,9.0,2020-05-23,1340149,leung3,5bf795cb5cb1ada13bc76b079800d4203a56dfe60e075202ffe2440333309660,56,Delonix regia
Delonix regia,62839,230518128,409316859,https://inaturalist-open-data.s3.amazonaws.com/photos/409316859/large.jpeg,cc-by-nc,"(c) jnitzky, some rights reserved (CC BY-NC)",26.4040366667,-81.8068466667,4.0,2024-07-13,1127449,jnitzky,be7f5248341175ee119e022f432b1888033406961527f0ec15e32fae33d3d3d6,57,Delonix regia
Delonix regia,62839,294349318,529808389,https://inaturalist-open-data.s3.amazonaws.com/photos/529808389/large.jpg,cc-by-nc,"(c) Darius Lewis, some rights reserved (CC BY-NC)",16.7562432957,-62.2190134369,90.0,2025-07-01,9490440,dvol1,3c34e8a5e29bb4175561546446a9f347e7a0386bd468b6a2ea37dfbc91094f09,58,Delonix regia
Delonix regia,62839,307445796,554554683,https://inaturalist-open-data.s3.amazonaws.com/photos/554554683/large.jpg,cc-by-nc,"(c) Darío Yee, some rights reserved (CC BY-NC)",22.2486,-97.8800366667,3.0,2025-08-17,1022800,darioyee,7c7bc0aabaa714998061995dbec5da128c84b4ce9929e16a585bacfae930767c,59,Delonix regia
Delonix regia,62839,220522199,390439219,https://inaturalist-open-data.s3.amazonaws.com/photos/390439219/large.jpg,cc-by-nc,"(c) Anne Schlösser, some rights reserved (CC BY-NC)",21.8639782923,-80.020566952,9.0,2016-05-29,1122934,anne168,d7e058b873d2fe8bda2e087aca9523f185d97620a8021073800b30509ebeb851,60,Delonix regia
Hibiscus tiliaceus,62868,59339366,94806279,https://inaturalist-open-data.s3.amazonaws.com/photos/94806279/large.jpeg,cc-by-nc,"(c) Olivier Fortune - Isabelle Delafosse, some rights reserved (CC BY-NC)",4.8593926604,-52.2569027063,31.0,2020-09-11,3178839,olivier_fortune,c0c7feba0809fd12b31575d78df8846a9e8f3c47e51b94f4ff6fbb5d48884e3f,1,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,178294855,310227058,https://inaturalist-open-data.s3.amazonaws.com/photos/310227058/large.jpeg,cc-by-nc,"(c) Pete Woodall, some rights reserved (CC BY-NC)",-1.9722284403,124.3177578995,200.0,2023-07-06,108966,nyoni-pete,4546370f12ec20abe3ee863596835c921b1a87402afa9a3240e06d7437386e6b,2,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,359541112,655997005,https://inaturalist-open-data.s3.amazonaws.com/photos/655997005/large.jpg,cc-by-nc,"(c) Adel Liebenberg, some rights reserved (CC BY-NC)",-26.9604436916,32.8265110776,190.0,2019-10-13,9789419,adelliebenberg,a9702c71797ca70c882b16ace8d57abc48a1e849d8d15027ed06e8f8d47c7b64,3,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,196806977,346465334,https://inaturalist-open-data.s3.amazonaws.com/photos/346465334/large.jpg,cc-by-nc,"(c) Judy Hall Jacobson, some rights reserved (CC BY-NC)",19.1097995861,-155.8255694058,31.0,2010-12-04,40489,ptarmigan,7d4e0d57d88489f4b1f4e85fd931a40ca6d844ea43bbf1d168e37b6451517fb5,4,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,40893884,64833539,https://inaturalist-open-data.s3.amazonaws.com/photos/64833539/large.jpeg,cc-by-nc,"(c) Shiwalee Samant, some rights reserved (CC BY-NC)",19.2930553402,72.9282577553,167.0,2020-03-07,2159276,shiwalee,c7efccdf04584b317140a5c851fc4a5a5530437d4022eac294094758aab62d0d,5,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,69907786,113546842,https://inaturalist-open-data.s3.amazonaws.com/photos/113546842/large.jpeg,cc-by,"(c) nasua, some rights reserved (CC BY)",18.6519776953,-103.698895862,8.0,2013-05-29,16911,nasua,3ca6f65979373a04e51d035987af311cb6fb6e41380d3434f224bd6554c66672,6,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,195888851,344737348,https://inaturalist-open-data.s3.amazonaws.com/photos/344737348/large.jpeg,cc-by-nc,"(c) Graham Cleaver, some rights reserved (CC BY-NC)",-33.8580154813,151.201634754,10.0,2024-01-06,6489483,huntsmang,d243cac33690eeeec90822a26dfbe70e14b8d099b0eff782e0f653ed0bbebd4d,7,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,34762159,54749386,https://inaturalist-open-data.s3.amazonaws.com/photos/54749386/large.jpeg,cc0,no rights reserved,6.90853677,158.15883809,4.0,2019-10-23,1577733,danaleeling,37593dac8ea8dd8d5c87ccefdea035a0f7134703eb371bf32b6b115b70535256,8,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,173911160,302074185,https://inaturalist-open-data.s3.amazonaws.com/photos/302074185/large.jpeg,cc-by-nc,"(c) K_Kawashima, some rights reserved (CC BY-NC)",30.5556027294,130.9374816756,4.0,2023-07-20,5296640,ka84mambo,cb607722f85b6c785002f7c8f27b543065416b2cddafc2ab3a9451be9a4003f2,9,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,197494013,347855148,https://inaturalist-open-data.s3.amazonaws.com/photos/347855148/large.jpeg,cc-by-nc,"(c) cristianhergenreder, some rights reserved (CC BY-NC)",-27.1429384425,-48.544094637,605.0,2024-01-08,5600744,cristianhergenreder,be5755cf0643a298183996b30edf64e5f0c34f6902c6cba543ae5817c22a8209,10,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,226361489,401453952,https://inaturalist-open-data.s3.amazonaws.com/photos/401453952/large.jpeg,cc-by-nc,"(c) peterlynch1, some rights reserved (CC BY-NC)",-33.897463535,115.0293023139,7.0,2024-07-01,7765093,peterlynch1,baf9a30a7ccaf16d8e66e1c25958e1e9529f31e5b0c0eb8cbc33bb360d966986,11,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,338807097,616211576,https://inaturalist-open-data.s3.amazonaws.com/photos/616211576/large.jpg,cc-by-nc,"(c) Ciclolibres, some rights reserved (CC BY-NC)",-11.8718167807,-77.1390505135,7.0,2026-02-15,9219969,ciclolibres,a98ab38423149042a4643bd6a50096da5a21a0133bfcbeba8824b4e2a2517040,12,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,35409429,55832266,https://inaturalist-open-data.s3.amazonaws.com/photos/55832266/large.jpg,cc-by-nc,"(c) ricksbird, some rights reserved (CC BY-NC)",8.039375,98.815155,6.0,2019-11-07,1646268,ricksbird,f14e5c3cd133b2c49ba3bd03b0ca5764b3ddd0b7e4e3781a1d6fd66b46bcdd1a,13,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,197331697,347526638,https://inaturalist-open-data.s3.amazonaws.com/photos/347526638/large.jpg,cc-by-nc,"(c) lfranz1, some rights reserved (CC BY-NC)",28.4075589892,-80.5913051797,15.0,2024-01-22,2524636,lfranz1,a46737500fe61c1afec108be4bb7b1c90aef739a46fc5a1340d09f00ff60fe8f,14,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,35325285,55693143,https://inaturalist-open-data.s3.amazonaws.com/photos/55693143/large.jpg,cc-by-nc-sa,"(c) philchris, some rights reserved (CC BY-NC-SA)",-21.0826135939,55.7484723442,5.0,2019-11-05,2418393,philchris,201fcbd2e37f7915693b42bdd259458dc1f0328acfa4ff324e7ab5ac51ddc2b0,15,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,290364558,522339175,https://inaturalist-open-data.s3.amazonaws.com/photos/522339175/large.jpg,cc-by-nc,"(c) Cassy Nancarrow, some rights reserved (CC BY-NC)",-16.6669444444,139.1711888889,6.0,2025-06-17,6433388,cassy_nancarrow,16a3b09dd27a455bd2f5cd2768b798db07bee6f7c5ca54804dea39e07e80943e,16,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,186526334,325990413,https://inaturalist-open-data.s3.amazonaws.com/photos/325990413/large.jpeg,cc-by-nc,"(c) Analía Benavidez, some rights reserved (CC BY-NC)",-5.9830413928,-35.1227493422,31.0,2023-08-01,688093,analiab87,5de084d6edfd86ba5353f50f0ab0d5ba8d644b86dbe6d44da259adf2f4a21b98,17,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,298678514,538029972,https://inaturalist-open-data.s3.amazonaws.com/photos/538029972/large.jpg,cc-by-nc,"(c) Eric Gren, some rights reserved (CC BY-NC)",8.6222211791,-83.7341714101,271.0,2025-07-13,6463009,greneric59,39d00c51689ecd671ea98723f24e3eb407425275df49a60e15512f800161194a,18,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,17954162,27435661,https://inaturalist-open-data.s3.amazonaws.com/photos/27435661/large.jpg,cc-by,"(c) portioid, some rights reserved (CC BY)",22.4700585,114.0065831,204.0,2018-06-28,495142,portioid,ca1107b05c8af58b969f2483dfb2612b7cb5f98913be02b93f9a4d6191ce6584,19,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,38205002,60684867,https://inaturalist-open-data.s3.amazonaws.com/photos/60684867/large.jpeg,cc-by-nc,"(c) smeierotto, some rights reserved (CC BY-NC)",18.3208351014,-65.8197242351,887.0,2014-09-13,2553699,smeierotto,5cf22608864b419bc629460183bbec8d6aafde907fdff9a4484e672293bd092d,20,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,141766091,242942114,https://inaturalist-open-data.s3.amazonaws.com/photos/242942114/large.jpg,cc-by-nc,"(c) Анастасия Корнишкина, some rights reserved (CC BY-NC)",5.9415083333,80.4655,18.0,2022-11-12,4416992,lestales,da967385809937608f160b55d15a3fd90a5dad7dcd39d009685ab6d181252353,21,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,331039862,600440454,https://inaturalist-open-data.s3.amazonaws.com/photos/600440454/large.jpg,cc0,no rights reserved,13.4810604555,144.7537565231,10.0,2025-12-17,1577733,danaleeling,f6a678de3d69eef167151817b6dd54de9a5f98ea5f2995db495d5ff6860c7359,22,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,374951960,685380770,https://inaturalist-open-data.s3.amazonaws.com/photos/685380770/large.jpg,cc-by,"(c) Gabriel, some rights reserved (CC BY)",13.6206837678,123.5342935702,2.0,2026-06-24,9048013,miqeri,d6b2fdd43d4e1da79f78ac2077c42f447d5deac3f1feba8607f8e10899088784,23,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,205043254,362497484,https://inaturalist-open-data.s3.amazonaws.com/photos/362497484/large.jpg,cc-by-nc,"(c) Patricia Jaramillo Díaz, some rights reserved (CC BY-NC)",-0.7505605371,-90.3112040134,567.0,2012-07-17,7372482,pjaramillod,08d08981550f3ae81a268d63181683f967a9d421cb542fbb1ea03045f8874844,24,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,355118350,647747755,https://inaturalist-open-data.s3.amazonaws.com/photos/647747755/large.jpg,cc-by-nc,"(c) alistairscholtz, some rights reserved (CC BY-NC)",-34.0499134813,22.4006955698,1226.0,2026-04-26,10463744,alistairscholtz,6ff6cd475fd91f75c85d13bf6f067b93aece9b4fa1e52428574459abba6ef460,25,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,339803326,618226956,https://inaturalist-open-data.s3.amazonaws.com/photos/618226956/large.jpg,cc-by-nc,"(c) Mariane Kaizer, some rights reserved (CC BY-NC)",-19.9714916667,-40.1371166667,4.0,2026-02-22,611517,marikaizer,53c21b8c505488a643da07e13acb8755b5bfec037812407326fff680e21fa49b,26,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,346328451,631291897,https://inaturalist-open-data.s3.amazonaws.com/photos/631291897/large.jpg,cc-by-nc,"(c) nicotiana, some rights reserved (CC BY-NC)",-8.4059083333,116.058975,22.0,2026-03-31,4623611,nicotiana,5cfa5c4f021b8b943e92f21a7a57711e3b1339136d89c71aa0e50c298107b42f,27,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,131241894,223310216,https://inaturalist-open-data.s3.amazonaws.com/photos/223310216/large.jpeg,cc-by-nc,"(c) worldtraveler27, some rights reserved (CC BY-NC)",11.3122335606,-73.9453109273,15.0,2019-06-10,6006481,worldtraveler27,1ba7b40bec6d0399026e26db4e554620e1c0bd7e239bd40e9431c1560f73c472,28,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,39777090,63141169,https://inaturalist-open-data.s3.amazonaws.com/photos/63141169/large.jpeg,cc-by-nc,"(c) Jon McIntyre, some rights reserved (CC BY-NC)",26.1377359439,-97.1735999283,2.0,2020-03-09,18812,mako252,4dfb220d1e3ec2ccf771c3c304e593befad87d285486d5342d71007ee4d4e685,29,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,357876615,652785340,https://inaturalist-open-data.s3.amazonaws.com/photos/652785340/large.jpg,cc-by-nc,"(c) Donna Schakelaar, some rights reserved (CC BY-NC)",-12.3333453551,130.89988444,2000.0,2026-05-03,1183361,donna165,9a4ad37075204e1d920654af6877e9256ffc536391e76d5749d50a6b3578b106,30,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,37054464,58677746,https://inaturalist-open-data.s3.amazonaws.com/photos/58677746/large.jpeg,cc-by,"(c) Tim, some rights reserved (CC BY)",-25.2957228178,153.2219909504,33.0,2019-12-05,793005,twan3253,1ba9b9de0ef0b4054169a5da0b53471f266af0ac2fe1b195279df57b6e1b800b,31,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,269573868,484712717,https://inaturalist-open-data.s3.amazonaws.com/photos/484712717/large.jpeg,cc0,no rights reserved,24.33122802,124.08032933,8.0,2025-04-10,2108179,thomas_ferguson,cff447da08851874bac44adacf7ef4405d2ac53ebceacf132d1ead3ac725cde5,32,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,33184317,52097939,https://inaturalist-open-data.s3.amazonaws.com/photos/52097939/large.jpg,cc-by-nc,"(c) venus5026, some rights reserved (CC BY-NC)",1.2193857032,103.8506144863,15.0,2018-09-20,453925,venus5026,b8f2ace731c9528dca44b3df48cde3a2cb016a1d0c03a3732c8a2df9f88c73ff,33,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,319276910,577125276,https://inaturalist-open-data.s3.amazonaws.com/photos/577125276/large.jpg,cc-by-nc,"(c) Peter Ewin, some rights reserved (CC BY-NC)",-19.1503295688,146.8675169521,26.0,2025-10-07,2657386,pewin,630091943065368dd948293f209babfd159d2cc9b06952aa94fa4645f7d7d6de,34,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,381737720,698523262,https://inaturalist-open-data.s3.amazonaws.com/photos/698523262/large.jpg,cc-by-nc,"(c) mettabeshay, some rights reserved (CC BY-NC)",-12.9724918264,-38.5141811491,49.0,2026-07-15,9130676,mettabeshay,80e006863829dccfdce208bb9edc35b0ccc98153b00a4f5b5ddf89e23f5bb941,35,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,355151025,647795368,https://inaturalist-open-data.s3.amazonaws.com/photos/647795368/large.jpg,cc-by-nc,"(c) lgutourism_elyza, some rights reserved (CC BY-NC)",7.4839985057,125.7570654899,3045.0,2026-04-27,10413910,lgutourism_elyza,08c4fee06785cdabd09af1a33071b2b0ac70417c5c6c38ba7760b189b008b0b8,36,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,360553046,657916573,https://inaturalist-open-data.s3.amazonaws.com/photos/657916573/large.jpg,cc-by-nc,"(c) P_Phoommarin, some rights reserved (CC BY-NC)",12.5302126379,102.0949500223,3.0,2026-05-11,10528020,pphoommarin,e0e5196b5ed3520ed7774644bb68369cb999cf3aa2ee24d11a4ac561e99e1dcb,37,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,313501068,569796091,https://inaturalist-open-data.s3.amazonaws.com/photos/569796091/large.jpg,cc-by-nc,"(c) lisahelen, some rights reserved (CC BY-NC)",-28.61079809,114.7281392786,474.0,2025-09-13,4867572,lisahelen,2c2a4c6b356f28cd6d0db27ebf3ab7c97b88a917f61fcbe51e9b7763ec0233b9,38,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,32122909,50350988,https://inaturalist-open-data.s3.amazonaws.com/photos/50350988/large.jpeg,cc-by-nc,"(c) Nelson Wisnik, some rights reserved (CC BY-NC)",-23.2393481588,-44.6355332276,4.0,2019-08-25,102919,nelson_wisnik,32d5537ce06b4b1d9ed1aa9dd5ad856104fb4f72ba2f73d010f7e62335ea5f4a,39,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,38382145,60992899,https://inaturalist-open-data.s3.amazonaws.com/photos/60992899/large.jpeg,cc-by-nc,"(c) Craig Peter, some rights reserved (CC BY-NC)",-31.2879916667,30.010985,5.0,2020-01-27,833117,craigpeter,1567c74b8d5d6c4ad5291bfa85e492dea552051cbe83dac24257ade2ebe5df2b,40,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,39646976,62920888,https://inaturalist-open-data.s3.amazonaws.com/photos/62920888/large.jpg,cc-by-nc,"(c) cesdamess, some rights reserved (CC BY-NC)",-29.4200111468,153.3619711177,31.0,2020-03-07,2329106,cesdamess,5d4237214d5edbe25a7fef7733f8d6d608bace6b1ea7fb85b4fa8c0e6bf58f6d,41,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,273853655,492434715,https://inaturalist-open-data.s3.amazonaws.com/photos/492434715/large.jpg,cc-by-nc,"(c) Alan Perkins, some rights reserved (CC BY-NC)",24.5472486902,-81.792770785,4.0,2002-02-24,964118,nhaperkins,5f09b83e18cf3de0ce365f2dfed363c0b19dfd373133ea0b45061d670f903766,42,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,51962096,82582054,https://inaturalist-open-data.s3.amazonaws.com/photos/82582054/large.jpeg,cc-by-nc,"(c) Aliénor Royer, some rights reserved (CC BY-NC)",26.3563523655,127.8043134883,145.0,2020-07-04,3136392,exornali,b886079df79d90259a8862b73c8302dd53da2cafdd2df9686132868c9c1d415c,43,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,161582198,279306701,https://inaturalist-open-data.s3.amazonaws.com/photos/279306701/large.jpeg,cc-by-nc,"(c) Shang-Kwei Wang, some rights reserved (CC BY-NC)",22.573210362,120.2967296056,50.0,2023-05-10,2042993,skwang,00786bb1b2c8b7c2ec6f6dcd7a82080ff6290cf957e4ef90ab94d2530ae689a7,44,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,188689459,330322509,https://inaturalist-open-data.s3.amazonaws.com/photos/330322509/large.jpg,cc-by,"(c) Donald Davesne, some rights reserved (CC BY)",-16.0407252111,145.4625196671,41.0,2023-08-06,1891727,donalddavesne,b102f982d014c74981f96d1239016233edba6b0e3f3b9c1dd2e4814e2f3e57cc,45,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,9414885,12790657,https://inaturalist-open-data.s3.amazonaws.com/photos/12790657/large.jpg,cc-by-nc,"(c) Mark Fishbein, some rights reserved (CC BY-NC)",7.4,-80.9,2000.0,2013-05-25,442526,milkweedguy,04b58ac2c863c3444b0af645c194ce089aa9cc1a9f48cd23382536317aca5c74,46,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,328414617,595100317,https://inaturalist-open-data.s3.amazonaws.com/photos/595100317/large.jpg,cc-by-nc,"(c) Vinícius Luvizotto Denardi, some rights reserved (CC BY-NC)",-23.1722144219,-47.730861832,129.0,2022-03-05,9983035,viniluvi,ae3aba33d32ff9e17eaacad9c9a82b0d19be6dd8418f7f25698b02d0052476ba,47,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,188621489,330185267,https://inaturalist-open-data.s3.amazonaws.com/photos/330185267/large.jpg,cc-by,"(c) Howard Hontanosas, some rights reserved (CC BY)",9.5589120616,123.8073399753,24.0,2023-10-22,2463789,howhontanozaz,428a8662329f90363591dcc2455593efa0d47324a41b0838034efced299a10f1,48,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,326555635,591452415,https://inaturalist-open-data.s3.amazonaws.com/photos/591452415/large.jpg,cc-by-nc,"(c) smathichong, some rights reserved (CC BY-NC)",6.8847583333,101.2405916667,8.0,2025-11-13,2886775,smathichong,b6e33ff1595275befe17a3e441f8db87e07e917ffa8654cd282c3f9ffbb0ef68,49,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,174238724,302681569,https://inaturalist-open-data.s3.amazonaws.com/photos/302681569/large.jpg,cc-by-nc,"(c) happy0502, some rights reserved (CC BY-NC)",25.1944435342,121.4195115679,3.0,2023-07-22,5601938,happy0502,3c275f2c03d8532b5f60ae2726342c4bf0f846ce71846cfa79fedce811303881,50,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,257802754,462526575,https://inaturalist-open-data.s3.amazonaws.com/photos/462526575/large.jpeg,cc-by-nc,"(c) Agus, some rights reserved (CC BY-NC)",-22.87711797,-42.0377539471,5.0,2025-01-08,6286629,agusbb,1284fea4e969d39e6b54e718122bce5557ccc71e71159c4fe6f952f61c2a31e0,51,Hibiscus tiliaceus
Hibiscus tiliaceus,62868,256981802,460880310,https://inaturalist-open-data.s3.amazonaws.com/photos/460880310/large.jpeg,cc-by,"(c) Sam Westbrook, some rights reserved (CC BY)",-27.3439102033,153.0936613285,4.0,2025-01-01,6942725,samwesty,469436abf63a0cde10b771028fec9cfff5598b0f0f0707c83d7d26ac70999c78,52,Hibiscus tiliaceus
